DATE,VEHICLE NO,CENTER NAME,INV NO,PARTY NAME,ITEM,BOX,NET,ICE/WATER,PAY WEIGHT,RATE,AMOUNT
2024-07-13,MH43CM6444,KASARA,5187,RAMAKANT AKHADE,MIX FISH,LOOSE,2849,165,2145,14.27,40500
2025-10-03,DD01G9748,KASARA,5188,DATTA GHULE,PRAWN HEAD AND SHEL,35,1800,103,1605,2,2527
2025-06-15,MH43CA6444,VASHI,5189,MG SEA FOODS,MIX FISH,187,11371,474,11202,13.51,171280
2024-11-01,MH46AF8868,DHULAI,5190,HEMANT KOLI,MIX FISH,240,10381,828,11573,24.82,279742
2024-02-21,DD01G9748,BIGVAN,5191,SADGURU SEA FOODS,TARLI,0,51,5,32,21.86,958
2025-10-26,MH43CA6444,MADH,5192,VARAD VINAYAK,CHILAPI MUNDI,21,920,44,722,3.03,2713
2024-11-24,MH43CA6444,ALIBAG,5193,SADGURU SEA FOODS,MIX FISH,66,3261,137,2443,16.15,40932
2024-10-09,MH43CA6444,MADH,5194,NAGESHWAR FISHERIES,CHILAPI,3,137,11,107,7.78,1071
2024-04-05,MH46CL9310,VASHI,5195,VARAD VINAYAK,MIX FISH,30,1366,65,1149,15.15,18865
2025-07-19,MH43CA6444,COLABA,5196,NAGESHWAR FISHERIES,MIX FISH,62,3659,186,3505,14.5,42088
2025-07-16,MH01CV1431,DHULAI,5197,KETAN FISHERIES,MANDELI MIX FISH,7,400,8,348,25.12,7570
2024-04-02,DD01G9519,ALIBAG,5198,NAGESHWAR FISHERIES,MIF FISH,36,2243,210,2245,16.98,34228
2024-06-01,MH46BF8046,TALOJA,5199,DATTA GHULE,BANGDA,9,536,31,406,19.48,8689
2024-02-25,MH43BP4464,COLABA,5200,DK KULAT,NET DISCO,126,8280,318,8392,24.75,170166
2025-08-05,MH04FU2482,TALOJA,5201,IMRAN SEA FOOD,MUNDI,LOOSE,8201,1000,6581,2.19,13991
2025-05-07,MH48AG2108,UTTAN,5202,KETAN FISHERIES,NET MIX FISH,93,6171,103,5793,24.88,135610
2025-05-25,MH48AG2108,ALIBAG,5203,SADGURU SEA FOODS,MIF FISH,41,2531,162,1600,17.7,31863
2025-06-25,MH01EE9329,BIGVAN,5204,JANVI SEA FOODS,PRAWN HEAD AND SHEL,33,1456,141,1218,2.16,3346
2024-01-13,MH16B0576,KASARA,5205,DK KULAT,MIX FISH,69,3159,283,4071,19.34,80096
2024-09-20,MH46BU1946,KASARA,5206,VARAD VINAYAK,CHILAPI MUNDI,14,743,31,809,7.59,6015
2025-08-24,MH46BB2928,ALIBAG,5207,SADGURU SEA FOODS,DOMA MIX FISH,62,3405,302,2471,18.36,47109
2025-06-28,MH46BU1946,KASARA,5208,NAGESHWAR FISHERIES,BOMBIL,23,898,78,778,17.02,16469
2025-04-04,MH04FU2482,TALOJA,5209,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,8893,1028,8748,2.07,18366
2024-06-07,MH05DK6520,TALOJA,5210,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,10734,899,9865,1.86,18168
2024-02-09,DD01G9519,DHULAI,5211,DATTA GHULE,PEDWA,15,1049,20,1021,22.81,20987
2025-01-27,DD01G9519,ALIBAG,5212,JANVI SEA FOODS,MIF FISH,44,1766,160,1633,18.25,42072
2024-04-19,MH43AS9253,ALIBAG,5213,JANVI SEA FOODS,TARLI,41,2402,141,1900,28.29,51901
2024-01-23,MH46CL9310,TALOJA,5214,SADGURU SEA FOODS,CHILAPI,54,1860,142,1825,18.03,39190
2025-01-10,MH46AF8868,ALIBAG,5215,SADGURU SEA FOODS,BOMBIL,1,76,11,89,15.36,1058
2024-12-02,MH42BF8446,KASARA,5216,IMRAN SEA FOOD,NET FISH,90,5450,462,5589,26.38,109823
2024-06-13,DD01G9748,MADH,5217,NAGESHWAR FISHERIES,CHILAPI,22,871,126,785,14.91,14990
2025-05-08,DD01G9748,ALIBAG,5218,SADGURU SEA FOODS,RIBBAN,2,95,8,80,15.82,1206
2025-12-26,MH04FU2482,TALOJA,5219,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,8552,704,7800,2.17,12360
2024-07-26,MH46CL9310,TALOJA,5220,VARAD VINAYAK,PRAWN HEAD AND SHEL,LOOSE,974,75,1166,2.05,1684
2024-04-13,MH04FU2482,TALOJA,5221,JAY BALA JI,TARLI MIX,0,8930,970,10100,1.98,20664
2024-05-11,MH46AF8868,KASARA,5222,VARAD VINAYAK,RIBBAN,91,4759,248,3978,15.23,59753
2025-05-21,DD01G9748,ALIBAG,5223,JAY BALA JI,MUNDI,16,768,88,609,16.76,12935
2024-06-25,MH42BP8377,UTTAN,5224,NAGESHWAR FISHERIES,CHILAPI MUNDI,41,2089,110,2217,24.68,42994
2025-11-23,MH46AF8868,DHULAI,5225,IMRAN SEA FOOD,RIBBAN,LOOSE,10064,977,11977,24.31,259689
2024-11-19,MH01CV1431,VASAI,5226,KETAN FISHERIES,BOMBIL,6,401,7,280,22.64,7967
2025-08-25,MH46BB2928,DHULAI,5227,AYAZ SEA FOOD,MANDELI MIX FISH,220,11473,701,11107,27.52,326757
2025-04-21,MH43BP4464,TALOJA,5228,SADGURU SEA FOODS,MIX FISH,189,7706,822,8229,17.32,174418
2024-06-03,DD01G9748,ALIBAG,5229,SADGURU SEA FOODS,NET DISCO BANGD MIX,2,79,9,71,14.51,1362
2024-11-20,MH46CL9310,TALOJA,5230,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3551,271,2291,2.19,5972
2025-10-19,MH46CL9310,TALOJA,5231,VARAD VINAYAK,PRAWN HEAD AND SHEL,25,1080,80,1100,2.17,2136
2024-09-13,MH46CL9310,TALOJA,5232,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1946,208,1904,1.89,3250
2025-05-09,MH46BB9585,ALIBAG,5233,AYAZ SEA FOOD,NET MIX FISH,45,2191,128,2168,25.11,48535
2025-12-24,MH46BM0698,BIGVAN,5234,SADGURU SEA FOODS,TENGADA,22,1396,275,972,13,15879
2025-12-07,MH46CL8442,ALIBAG,5235,JANVI SEA FOODS,MIX FISH,52,3364,75,3363,25.29,73779
2025-06-19,MH43CA6444,KASARA,5236,NAGESHWAR FISHERIES,NET DISCO BANGD MIX,9,511,22,369,2.01,903
2025-04-22,MH01CV1053,KASARA,5237,RAMAKANT AKHADE,NET FISH,133,6193,236,5383,25.72,131156
2024-10-24,MH46BB9585,ALIBAG,5238,MADAN SEA FOODS,MANDELI TINY MIX,57,2970,261,2269,18.18,44657
2024-01-15,MH43AS9253,MADH,5239,SADGURU SEA FOODS,RIBBAN,4,198,20,231,17.8,4907
2024-05-09,MH04FU2882,TALOJA,5240,VARAD VINAYAK,CHILAPI,24,2059,76,1797,15.14,28306
2025-04-25,MH46BB9585,ALIBAG,5241,JANVI SEA FOODS,NET FISH,107,4369,439,4367,25.72,103593
2024-10-20,MH46CL9310,VASAI,5242,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1983,248,2017,1.83,3424
2025-01-04,MH46BB9585,KASARA,5243,DK KULAT,NET BANGDI,35,1695,114,1542,27.26,47801
2024-08-18,MH46BM0698,BIGVAN,5244,SADGURU SEA FOODS,TENGADA,21,1385,194,945,14.08,13580
2025-06-12,MH43BP4464,COLABA,5245,DK KULAT,NET DISCO,140,8661,446,7714,28.2,220072
2025-03-22,MH43BP4644,VASAI,5246,IMRAN SEA FOOD,PRAWN HEAD AND SHEL,105,3279,436,2956,1.86,6145
2024-02-11,MH43CA6444,KASARA,5247,DATTA GHULE,TARLI MIX,LOOSE,1674,81,1209,23.99,25964
2025-04-27,MH48AG2108,BIGVAN,5248,SADGURU SEA FOODS,SMALL CHILAPI,LOOSE,795,66,539,15.62,9633
2025-08-11,MH42BP8377,TALOJA,5249,VARAD VINAYAK,PRAWN HEAD AND SHEL,42,640,126,537,1.89,1013
2025-01-22,MH01CV1431,DHULAI,5250,MG SEA FOODS,TARLI,4,387,6,387,24.7,9478
2024-04-16,MH46CL9310,UTTAN,5251,NAGESHWAR FISHERIES,NET FISH,62,3040,184,2568,21.39,56855
2025-12-05,MH43CA6444,KASARA,5252,NAGESHWAR FISHERIES,NET HEKARU,LOOSE,3552,214,3500,22.92,103025
2024-11-15,MH46BU1946,KASARA,5253,MADAN SEA FOODS,HEKARU,0,1240,152,1075,2.01,2570
2025-08-05,MH04FU2482,TALOJA,5254,VARAD VINAYAK,PRAWN HEAD AND SHEL,127,1783,242,1507,1.8,3796
2024-12-16,MH46CL9310,TALOJA,5255,VARAD VINAYAK,NET MIX FISH,22,599,69,422,16.27,8371
2025-12-13,MH43CL9310,VASAI,5256,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,481,52,417,1.84,894
2025-11-15,MH48AY5649,ALIBAG,5257,SADGURU SEA FOODS,SMALL MIX FISH,47,1715,173,1873,15.22,25335
2025-11-08,MH47AS9028,KASARA,5258,SANTOSH SEA FOODS,MANDELI MIX,46,2752,256,1951,15.95,37064
2025-09-18,MH43BP4644,DHULAI,5259,JANVI SEA FOODS,MANDELI MIX FISH,LOOSE,341,7,359,24.7,8527
2024-02-22,DD01G9748,VASAI,5260,SANTOSH SEA FOODS,MANDELI MUNDI MIX,11,388,31,439,12.17,4203
2024-11-28,MH43BP4464,COLABA,5261,DK KULAT,NET DISCO BANGD MIX,154,8966,778,8472,23.91,247038
2025-09-09,MH48AY5649,TALOJA,5262,MADAN SEA FOODS,PRAWN HEAD AND SHEL,0,3703,403,3611,2.1,6957
2025-03-14,MH01DR4354,KASARA,5263,JAI BALA JI,NET MIX FISH,189,7004,624,6299,25.3,219165
2024-12-08,MH01CV1431,DHULAI,5264,AYAZ SEA FOOD,LEFTY,LOOSE,5674,117,5919,26.96,117282
2025-03-28,MH46CL9310,COLABA,5265,VARAD VINAYAK,NET FISH,65,2506,179,2919,22.69,45960
2024-12-13,MH46BB9447,ALIBAG,5266,JANVI SEA FOODS,NET FISH,132,7106,187,5431,24.7,171282
2025-01-10,MH43BP1008,KASARA,5267,MG SEA FOODS,HEKARU,95,6039,244,4718,24.03,166214
2024-11-09,DD01G9519,ALIBAG,5268,MG SEA FOODS,BANGDA CHILAPI MIX,LOOSE,1782,138,1670,16.24,27749
2024-10-06,MH46CL8442,ALIBAG,5269,JANVI SEA FOODS,MIX FISH,66,3151,78,2539,25.33,59385
2025-02-01,MH43AS9253,TALOJA,5270,VARAD VINAYAK,BANGDA CHILAPI MIX,23,492,62,565,16.48,9078
2024-07-06,MH48DC1805,TALOJA,5271,JAY BALA JI,MIX FISH,160,8812,503,8144,18.67,163762
2025-06-26,MH16B0576,VASHI,5272,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3152,335,3778,1.85,7345
2024-07-08,MH46BB2928,BIGVAN,5273,SADGURU SEA FOODS,CHILAPI,LOOSE,8044,1237,8515,12.06,116849
2025-04-14,MH46CL8442,DHULAI,5274,JAY BALA JI,MIX FISH,62,3135,190,2538,17.6,55547
2024-08-23,MH46CL9310,TALOJA,5275,VARAD VINAYAK,BANGDA CHILAPI MIX,0,3378,356,3323,2.01,5178
2024-07-21,MH43CA6444,TALOJA,5276,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,562,57,406,1.99,816
2024-10-02,MH47AS8678,UTTAN,5277,HEMANT KOLI,MANDELI,2,134,8,122,19.33,1821
2025-01-07,MH43CL9310,TALOJA,5278,VARAD VINAYAK,PRAWN HEAD AND SHEL,56,1186,120,998,2.06,2376
2025-08-25,MH48DC1805,UTTAN,5279,SADGURU SEA FOODS,PEDWA,7,338,42,291,13.83,5664
2024-08-03,MH01CV1431,DHULAI,5280,KETAN FISHERIES,NET BANGDI,105,6283,103,4957,27.41,129919
2024-04-04,MH01EE9329,KASARA,5281,NAGESHWAR FISHERIES,MUNDI,9,442,47,573,8.52,4090
2025-03-03,MH16B0576,TALOJA,5282,VARAD VINAYAK,PRAWN HEAD AND SHEL,33,1238,354,1157,1.97,2277
2024-01-28,MH46B2928,ALIBAG,5283,SADGURU SEA FOODS,TARLI MIX,8,131,11,144,18.61,2632
2025-01-05,MH46BU1946,COLABA,5284,SADGURU SEA FOODS,CHILAPI,205,10257,1336,7129,13.13,110079
2025-08-23,MH46BB2928,BIGVAN,5285,SADGURU SEA FOODS,SMALL MIX FISH,39,2080,225,2079,14.17,23952
2025-10-21,MH46CL9768,KASARA,5286,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,20,1213,176,955,2.13,2364
2025-12-12,MH43CM6444,TALOJA,5287,JANVI SEA FOODS,PRAWN HEAD AND SHEL,164,2005,318,1699,1.85,2782
2025-12-02,DD01G9748,ALIBAG,5288,SADGURU SEA FOODS,TENGADA,27,1067,136,1112,16.65,17784
2024-11-12,MH47AS9028,KASARA,5289,JAY BALA JI,MANDELI MIX,44,2247,270,2087,15.1,28712
2024-02-15,MH43CA6444,KASARA,5290,NAGESHWAR FISHERIES,NET MIX FISH,28,1696,88,1576,25.1,28526
2025-04-03,MH01CV1431,TALOJA,5291,SADGURU SEA FOODS,DOMA MIX FISH DAMAGE,7,306,21,286,15.34,4133
2025-08-05,MH46BB9585,UTTAN,5292,NAGESHWAR FISHERIES,MANDELI MIX,LOOSE,200,13,171,21.27,3985
2025-04-05,MH04FU2482,TALOJA,5293,VARAD VINAYAK,PRAWN HEAD AND SHEL,LOOSE,11236,1036,7556,2.08,15229
2025-07-25,MH43AS9253,ALIBAG,5294,JANVI SEA FOODS,NET FISH,88,4520,403,4014,24.34,133114
2024-05-10,MH17BD0661,UTTAN,5295,VARAD VINAYAK,MIX FISH,59,2842,207,3965,22.18,70841
2024-07-11,MH43CM6444,ALIBAG,5296,NAGESHWAR FISHERIES,MIX FISH,0,6550,272,6852,15.26,113894
2025-08-06,MH46CL9310,UTTAN,5297,SADGURU SEA FOODS,NET FISH,54,2728,206,2777,20.61,42394
2024-07-19,MH04FU2482,TALOJA,5298,DATTA GHULE,PRAWN HEAD AND SHEL,LOOSE,8303,756,7757,2.2,14951
2024-06-13,MH47AS8678,ALIBAG,5299,JANVI SEA FOODS,MANDELI TINY MIX,LOOSE,2706,300,1906,18.1,41842
2025-01-25,MH04FU2482,TALOJA,5300,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,9574,894,8650,1.84,20049
2025-12-07,MH04FU2482,TALOJA,5301,SADGURU SEA FOODS,TARLI,LOOSE,4966,296,3407,1.93,7083
2024-11-22,MH43BP1008,VASAI,5302,AYAZ SEA FOOD,HEKARU,108,6596,273,5136,27.27,129240
2025-04-13,MH16B0576,TALOJA,5303,VARAD VINAYAK,CHILAPI,0,1806,146,1284,1.87,3469
2024-12-05,MH01EE9329,KASARA,5304,NAGESHWAR FISHERIES,PEDWA,LOOSE,4049,245,4054,15.46,70917
2025-03-24,MH43BP4644,TALOJA,5305,VARAD VINAYAK,CHILAPI,0,1732,196,1525,2.02,3073
2024-04-10,MH43CL9310,TALOJA,5306,SANTOSH SEA FOODS,PRAWN HEAD AND SHEL,0,2608,286,2382,1.92,6160
2024-04-25,MH43BP4644,ALIBAG,5307,DK KULAT,NET DISCO,23,1215,40,1190,22.39,27572
2025-08-01,MH43BP4464,COLABA,5308,DK KULAT,NET DISCO,118,8134,402,7991,27.33,208551
2025-07-16,MH46CL9310,UTTAN,5309,VARAD VINAYAK,MANDELI MIX FISH,13,690,43,655,16.24,9732
2025-11-20,MH43CL9310,BIGVAN,5310,SADGURU SEA FOODS,CHILAPI,164,8443,1729,7658,12.13,90537
2025-09-22,MH42AR7313,BIGVAN,5311,DK KULAT,MANDELI MIX,34,625,132,624,1.8,968
2025-07-21,MH01DR4354,KASARA,5312,IMRAN SEA FOOD,SMALL CHILAPI,185,7306,519,7258,28.43,178673
2024-11-06,MH16B0576,TALOJA,5313,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3318,390,3407,2.18,5678
2024-12-23,MH48AY5649,KASARA,5314,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3432,350,3193,2.17,7914
2025-01-13,MH46CL9310,ALIBAG,5315,VARAD VINAYAK,CHILAPI,54,2222,137,2375,19.11,39615
2024-12-10,MH16B0576,TALOJA,5316,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3671,316,3533,1.93,6286
2025-12-27,DD01G9519,COLABA,5317,SADGURU SEA FOODS,DOMA MIX FISH DAMAGE,5,311,24,315,14.66,3645
2025-09-10,MH16B0576,TALOJA,5318,VARAD VINAYAK,MUNDI,12,403,46,317,7.9,2865
2025-04-17,MH42AR7313,KASARA,5319,RAMAKANT AKHADE,NET MIX FISH,157,9674,469,6788,27.4,227170
2025-04-14,DD01G9748,ALIBAG,5320,SADGURU SEA FOODS,NET MIX FISH,64,2706,292,2356,17.36,43918
2024-08-20,MH01EE9329,KASARA,5321,NAGESHWAR FISHERIES,MIX FISH,59,3424,260,2544,14.11,33958
2024-06-12,MH46BM1322,TALOJA,5322,SADGURU SEA FOODS,TENGADA,9,110,29,90,11,1100
2025-04-26,MH43BP4644,BIGVAN,5323,IMRAN SEA FOOD,NET MIX FISH,41,2752,181,2552,21.5,62197
2025-02-25,MH43CA6444,TALOJA,5324,NAGESHWAR FISHERIES,NET HEKARU,43,2427,147,1859,23.77,47078
2025-08-03,MH01CV1053,DHULAI,5325,IMRAN SEA FOOD,MANDELI MIX FISH,24,1335,95,1459,21.29,33351
2025-03-24,MH46BM0698,BIGVAN,5326,SADGURU SEA FOODS,CHILAPI,3,181,21,149,12.07,1950
2024-06-03,MH46CL9310,TALOJA,5327,VARAD VINAYAK,CHILAPI,25,962,53,1309,13.56,14046
2025-04-19,MH46CL9310,TALOJA,5328,VARAD VINAYAK,CHILAPI,59,2035,130,1889,19.35,31616
2025-02-09,MH43BP4644,KASARA,5329,NAGESHWAR FISHERIES,MIX FISH,28,1746,71,1350,23.01,28926
2024-09-23,MH01EE9329,KASARA,5330,NAGESHWAR FISHERIES,MIX FISH,70,5034,310,4364,13.84,69612
2025-03-24,MH01EE9329,KASARA,5331,IMRAN SEA FOOD,PRAWN HEAD AND SHEL,LOOSE,1354,114,1252,2.09,2946
2025-10-10,MH48DC1805,UTTAN,5332,VARAD VINAYAK,MIX FISH,67,2839,176,3769,22.38,71860
2024-09-25,DD01G9519,COLABA,5333,SADGURU SEA FOODS,DOMA MIX FISH DAMAGE,6,308,24,251,14.36,3853
2024-10-26,MH43BP4464,COLABA,5334,DK KULAT,NET DISCO,140,9006,445,8482,25.58,155427
2025-01-10,DD01G9519,TALOJA,5335,DK KULAT,MIX FISH,LOOSE,10476,885,8259,20.22,161305
2024-02-04,MH46BM0698,TALOJA,5336,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,4514,401,3766,2.04,6174
2024-07-18,MH46BM0698,BIGVAN,5337,SADGURU SEA FOODS,TENGADA,20,923,115,973,12.88,11957
2025-02-14,MH01CV1431,MADH,5338,DATTA GHULE,RIBBAN,4,242,18,211,16.91,3604
2025-03-12,MH04FU2482,TALOJA,5339,VARAD VINAYAK,MIX FISH,28,1127,55,1281,13.82,15727
2024-06-04,DD01G9748,BIGVAN,5340,SADGURU SEA FOODS,NET DISCO BANGD MIX,43,1367,250,1425,12.1,16573
2024-05-17,MH46CL9310,TALOJA,5341,VARAD VINAYAK,CHILAPI,61,2569,118,1733,17.7,44554
2024-01-13,MH46BM0698,MADH,5342,SADGURU SEA FOODS,CHILAPI,1,472,6,374,12.86,4658
2025-12-12,MH48DC1805,VASAI,5343,JAY BALA JI,PRAWN HEAD AND SHEL,224,5645,896,5837,1.93,9329
2024-04-12,MH04FU2482,KASARA,5344,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,9605,857,6987,1.81,15379
2024-12-21,MH01DR4354,ALIBAG,5345,IMRAN SEA FOOD,NET MIX FISH,153,9515,691,6712,24.01,192059
2024-02-12,MH46BB9585,ALIBAG,5346,VARAD VINAYAK,NET BANGDI,35,2009,146,1934,24.2,46886
2024-07-24,MH46BB9585,KASARA,5347,IMRAN SEA FOOD,NET MIX FISH,22,1027,70,863,16.37,16604
2024-06-10,MH46BB2928,BIGVAN,5348,MADAN SEA FOODS,SMALL MIX FISH,45,2206,251,1883,14.88,21646
2024-06-28,DD01G9748,VASHI,5349,SADGURU SEA FOODS,MANDELI MIX,2,75,9,77,15.56,1190
2024-05-12,MH46B2928,MADH,5350,SADGURU SEA FOODS,DOMA,199,10455,676,9165,16.95,174658
2024-09-17,MH43BP4644,KASARA,5351,JAY BALA JI,MIX FISH,66,3946,247,3087,22.02,85108
2025-04-14,MH46BB9585,ALIBAG,5352,JANVI SEA FOODS,MANDELI TINY MIX,67,2614,279,2662,18.25,43297
2024-12-21,MH46CL9310,VASAI,5353,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,2804,275,3437,1.9,6429
2025-04-03,MH47AS9253,TALOJA,5354,DATTA GHULE,PRAWN HEAD AND SHEL,0,2229,196,2115,2.07,3820
2024-12-23,MH04FU2882,UTTAN,5355,JAY BALA JI,CHILAPI,18,1763,77,1696,15.57,35604
2024-01-01,MH46BB9447,COLABA,5356,JANVI SEA FOODS,NET FISH,110,7477,139,5345,26.84,128254
2024-10-22,MH46CL8442,UTTAN,5357,DK KULAT,PEDWA,19,1134,50,1195,24.71,21055
2024-07-27,MH43AS9253,ALIBAG,5358,SADGURU SEA FOODS,TAINY MIX,LOOSE,1690,147,1123,17.83,20443
2025-10-08,MH46BB9585,ALIBAG,5359,JAY BALA JI,NET MIX FISH,38,1918,111,2210,26.17,57585
2025-05-01,MH46BF8046,KASARA,5360,KETAN FISHERIES,PRAWN HEAD AND SHEL,18,925,70,900,1.97,1611
2024-05-26,DD01G9519,ALIBAG,5361,JAI BALA JI,DOMA TARLI,5,289,20,227,14.65,3865
2025-08-07,MH43CA6444,BIGVAN,5362,NAGESHWAR FISHERIES,NET HEKARU,40,2024,114,2197,21.06,53581
2024-04-28,MH46B2928,MADH,5363,SADGURU SEA FOODS,DOMA TARLI,15,859,71,868,19.56,12308
2025-04-02,MH46CL9310,TALOJA,5364,VARAD VINAYAK,BANGDA,13,522,32,467,18.52,6943
2025-03-03,MH01EE9329,KASARA,5365,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,36,1618,106,1436,2.2,2727
2024-11-10,MH01CV1431,DHULAI,5366,KETAN FISHERIES,TARLI,6,387,6,341,25.63,7681
2025-09-05,MH46CL9310,MADH,5367,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,15,630,44,720,1.99,1005
2025-09-03,MH46CL9310,TALOJA,5368,SANTOSH SEA FOODS,PRAWN HEAD AND SHEL,29,1429,51,1391,2.03,2100
2025-11-27,MH46AF8868,MADH,5369,DK KULAT,MANDELI MIX FISH,32,1349,97,1360,23.45,31604
2025-08-04,MH43AS9253,TALOJA,5370,VARAD VINAYAK,HEKARU,0,3621,370,2526,1.85,6888
2024-11-26,DD01G9748,BIGVAN,5371,SADGURU SEA FOODS,CHILAPI,9,441,41,348,12.33,4466
2024-09-09,MH43CL9310,TALOJA,5372,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,440,49,403,2.17,952
2025-08-25,MH46BB9585,ALIBAG,5373,DATTA GHULE,MIX FISH,170,6950,553,9439,16.83,144564
2024-11-01,MH01EE9329,KASARA,5374,NAGESHWAR FISHERIES,DOMA TARLI,LOOSE,766,70,691,2.03,1890
2025-09-12,MH46BB2928,TALOJA,5375,SANTOSH SEA FOODS,BOMBIL MUNDI,8,128,30,75,13.14,987
2024-09-04,MH01EE9329,ALIBAG,5376,JANVI SEA FOODS,NET FISH,142,6571,132,6661,24.66,148284
2025-01-15,DD01G9748,ALIBAG,5377,SADGURU SEA FOODS,TARLI,1,41,5,35,21.68,856
2024-01-25,MH43CK6444,ALIBAG,5378,VARAD VINAYAK,CHILAPI,25,2347,76,1552,14.75,32804
2025-08-21,MH43CK6444,MADH,5379,KETAN FISHERIES,DOMA TARLI,13,699,73,656,20.17,14869
2024-11-22,MH46CL9310,MADH,5380,VARAD VINAYAK,PRAWN HEAD AND SHEL,28,862,59,1165,1.82,1699
2024-02-08,MH43CA6444,KASARA,5381,NAGESHWAR FISHERIES,TARLI MIX,5,189,16,164,2.12,346
2025-07-18,MH46BB2928,VASHI,5382,SADGURU SEA FOODS,SMALL CHILAPI,12,647,70,551,15.98,10925
2025-11-18,MH01EE9329,KASARA,5383,NAGESHWAR FISHERIES,MIX FISH,94,5294,363,3851,15.82,59291
2024-07-25,MH43CA6444,TALOJA,5384,NAGESHWAR FISHERIES,NET DISCO,67,4260,180,2972,22.18,67003
2024-06-14,MH46CL9310,TALOJA,5385,MADAN SEA FOODS,MANDELI MIX,LOOSE,1754,152,1239,2.09,2292
2025-03-08,MH46BF8046,TALOJA,5386,VARAD VINAYAK,CHILAPI,1,37,1,32,16.9,691
2024-06-13,MH46BM0698,BIGVAN,5387,MADAN SEA FOODS,CHILAPI,4,207,19,178,11.69,1755
2024-01-09,MH16B0576,UTTAN,5388,NAGESHWAR FISHERIES,NET HEKARU,91,3816,300,4494,22.29,93797
2024-07-09,MH46BB9585,ALIBAG,5389,JANVI SEA FOODS,NET FISH,211,10299,597,8161,26.4,195616
2024-03-18,MH43CA6444,KASARA,5390,NAGESHWAR FISHERIES,MANDELI MIX,4,218,13,168,20.75,3733
2024-11-11,MH46CL9310,TALOJA,5391,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3032,302,3230,2.11,4719
2024-12-28,MH04FU2482,TALOJA,5392,VARAD VINAYAK,CHILAPI,1,43,1,33,16.12,765
2025-11-27,MH43CK6444,TALOJA,5393,MG SEA FOODS,NET DISCO,207,9148,392,10295,15.56,146881
2025-04-04,MH46CL9310,TALOJA,5394,VARAD VINAYAK,MUNDI,13,340,36,344,7.38,2386
2025-07-20,MH01DR4354,ALIBAG,5395,AYAZ SEA FOOD,PRAWN HEAD AND SHEL,0,2053,188,1916,2.11,3195
2025-03-02,MH46BB9585,ALIBAG,5396,SANTOSH SEA FOODS,MIX FISH,89,5327,622,5658,17.05,93785
2025-12-27,MH43BP4644,ALIBAG,5397,DK KULAT,MIX FISH,LOOSE,1668,87,1564,22.77,35176
2025-05-03,MH01EE9329,KASARA,5398,NAGESHWAR FISHERIES,MIF FISH,55,2478,233,2453,14.67,46684
2025-12-28,MH43BP4644,DHULAI,5399,DK KULAT,MIX FISH,32,1712,89,1797,19.05,32925
2024-09-11,MH04FU2482,VASHI,5400,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,2302,303,1601,1.99,3448
2024-09-10,MH01EE9329,ALIBAG,5401,HEMANT KOLI,DOMA MIX FISH DAMAGE,5,271,21,236,13.72,4417
2024-10-22,MH43BP4644,VASHI,5402,HEMANT KOLI,PRAWN HEAD AND SHEL,LOOSE,2108,209,2079,1.86,3589
2024-06-02,MH46BB9585,ALIBAG,5403,JANVI SEA FOODS,MIX FISH,109,6843,628,6004,17.43,88886
2024-08-07,MH47AS9028,COLABA,5404,SANTOSH SEA FOODS,MANDELI MIX,42,2223,311,1881,14.08,35797
2025-11-15,MH43CA6444,TALOJA,5405,VARAD VINAYAK,MUNDI,LOOSE,202,21,222,9.64,2175
2025-10-24,MH47AS8678,UTTAN,5406,HEMANT KOLI,VAKTI,2,90,6,120,20.53,2338
2024-02-17,MH43CK6444,UTTAN,5407,SADGURU SEA FOODS,DOMA MIX FISH,100,4731,367,3719,19.81,80539
2024-07-26,DD01G9519,VASHI,5408,SADGURU SEA FOODS,MIX FISH,171,10928,873,8380,17.45,121695
2024-03-07,MH43CA6444,ALIBAG,5409,JANVI SEA FOODS,NET FISH,190,10232,813,9296,23.14,279818
2024-03-15,MH01CV8383,MADH,5410,IMRAN SEA FOOD,MANDELI MIX,52,2111,58,2339,12.84,22130
